model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error,series
dualtopo,post_covid,1,Charlestown,2024-25,0.98,IT98,105.83479691598406,3,,,,,,2025-06-01,2025-06-01,0.0,10.300000190734863,19.62592124938965,9.325921058654785,dualtopo
dualtopo,post_covid,1,Charlestown,2025-26,0.5,IT50,44.544403832795176,32,2025-12-14,,,,,2025-12-14,2026-02-15,9.0,92.8000030517578,20.29519271850586,-72.50481033325194,dualtopo
dualtopo,post_covid,1,Charlestown,2025-26,0.9,IT90,75.51034339625782,32,2025-12-14,,,,,2025-12-14,2026-02-15,9.0,92.8000030517578,20.29519271850586,-72.50481033325194,dualtopo
dualtopo,post_covid,1,Charlestown,2025-26,0.98,IT98,105.83479691598406,32,,,,,,2025-12-14,2026-02-15,9.0,92.8000030517578,20.29519271850586,-72.50481033325194,dualtopo
dualtopo,post_covid,1,Dorchester,2024-25,0.5,IT50,157.0086457734027,9,,,,,,2025-06-01,2025-06-01,0.0,24.299999237060547,65.13360595703125,40.8336067199707,dualtopo
dualtopo,post_covid,1,Dorchester,2024-25,0.9,IT90,264.26252974322875,9,,,,,,2025-06-01,2025-06-01,0.0,24.299999237060547,65.13360595703125,40.8336067199707,dualtopo
dualtopo,post_covid,1,Dorchester,2024-25,0.98,IT98,368.7005757586777,9,,,,,,2025-06-01,2025-06-01,0.0,24.299999237060547,65.13360595703125,40.8336067199707,dualtopo
dualtopo,post_covid,1,Dorchester,2025-26,0.5,IT50,157.0086457734027,40,2025-12-14,,,,,2025-12-21,2026-02-15,8.0,256.1499938964844,67.02639770507812,-189.12359619140625,dualtopo
dualtopo,post_covid,1,Dorchester,2025-26,0.9,IT90,264.26252974322875,40,,,,,,2025-12-21,2026-02-15,8.0,256.1499938964844,67.02639770507812,-189.12359619140625,dualtopo
dualtopo,post_covid,1,Dorchester,2025-26,0.98,IT98,368.7005757586777,40,,,,,,2025-12-21,2026-02-15,8.0,256.1499938964844,67.02639770507812,-189.12359619140625,dualtopo
dualtopo,post_covid,1,East Boston,2024-25,0.5,IT50,32.38969817502224,6,,,,,,2025-06-15,2025-06-01,-2.0,3.1000003814697266,12.921172142028809,9.821171760559082,dualtopo
dualtopo,post_covid,1,East Boston,2024-25,0.9,IT90,56.982258100156095,6,,,,,,2025-06-15,2025-06-01,-2.0,3.1000003814697266,12.921172142028809,9.821171760559082,dualtopo
dualtopo,post_covid,1,East Boston,2024-25,0.98,IT98,81.78485877953806,6,,,,,,2025-06-15,2025-06-01,-2.0,3.1000003814697266,12.921172142028809,9.821171760559082,dualtopo
dualtopo,post_covid,1,East Boston,2025-26,0.5,IT50,32.38969817502224,38,2025-12-14,,,,,2025-12-28,2026-02-15,7.0,59.29999923706055,13.413606643676758,-45.88639259338379,dualtopo
dualtopo,post_covid,1,East Boston,2025-26,0.9,IT90,56.982258100156095,38,2025-12-28,,,,,2025-12-28,2026-02-15,7.0,59.29999923706055,13.413606643676758,-45.88639259338379,dualtopo
