model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error
gnn_multiedge,post_covid,4,Roslindale,2024-25,0.98,IT98,181.10052866383202,7,,,,,,2025-06-22,2025-06-08,-2.0,26.200000762939453,17.2824649810791,-8.917535781860352
gnn_multiedge,post_covid,4,Roslindale,2025-26,0.5,IT50,83.12526323754497,35,2025-12-14,2026-01-04,3.0,-3.0,2026-01-04,2025-12-28,2026-01-18,3.0,170.10000610351562,152.60670471191406,-17.493301391601562
gnn_multiedge,post_covid,4,Roslindale,2025-26,0.9,IT90,133.65502394030972,35,2025-12-21,2026-01-11,3.0,-3.0,2026-01-11,2025-12-28,2026-01-18,3.0,170.10000610351562,152.60670471191406,-17.493301391601562
gnn_multiedge,post_covid,4,Roslindale,2025-26,0.98,IT98,181.10052866383202,35,,,,,,2025-12-28,2026-01-18,3.0,170.10000610351562,152.60670471191406,-17.493301391601562
gnn_multiedge,post_covid,4,Roxbury,2024-25,0.5,IT50,138.88545502174753,9,,,,,,2025-06-22,2025-07-20,4.0,29.399999618530273,29.72870826721191,0.3287086486816371
gnn_multiedge,post_covid,4,Roxbury,2024-25,0.9,IT90,231.9483227351807,9,,,,,,2025-06-22,2025-07-20,4.0,29.399999618530273,29.72870826721191,0.3287086486816371
gnn_multiedge,post_covid,4,Roxbury,2024-25,0.98,IT98,322.0096816211373,9,,,,,,2025-06-22,2025-07-20,4.0,29.399999618530273,29.72870826721191,0.3287086486816371
gnn_multiedge,post_covid,4,Roxbury,2025-26,0.5,IT50,138.88545502174753,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-01-11,3.0,254.69998168945312,251.2759704589844,-3.4240112304687216
gnn_multiedge,post_covid,4,Roxbury,2025-26,0.9,IT90,231.9483227351807,40,2025-12-21,2026-01-04,2.0,-2.0,2026-01-04,2025-12-21,2026-01-11,3.0,254.69998168945312,251.2759704589844,-3.4240112304687216
gnn_multiedge,post_covid,4,Roxbury,2025-26,0.98,IT98,322.0096816211373,40,,,,,,2025-12-21,2026-01-11,3.0,254.69998168945312,251.2759704589844,-3.4240112304687216
gnn_multiedge,post_covid,4,South Boston,2024-25,0.5,IT50,31.63670795756643,7,,,,,,2025-06-15,2025-07-13,4.0,6.300000190734863,6.476316452026367,0.1763162612915039
gnn_multiedge,post_covid,4,South Boston,2024-25,0.9,IT90,60.18982141922808,7,,,,,,2025-06-15,2025-07-13,4.0,6.300000190734863,6.476316452026367,0.1763162612915039
gnn_multiedge,post_covid,4,South Boston,2024-25,0.98,IT98,90.82483767314203,7,,,,,,2025-06-15,2025-07-13,4.0,6.300000190734863,6.476316452026367,0.1763162612915039
gnn_multiedge,post_covid,4,South Boston,2025-26,0.5,IT50,31.63670795756643,35,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-28,2026-01-11,2.0,57.0,73.53755187988281,16.537551879882812
gnn_multiedge,post_covid,4,South Boston,2025-26,0.9,IT90,60.18982141922808,35,,2026-01-11,,,2026-01-11,2025-12-28,2026-01-11,2.0,57.0,73.53755187988281,16.537551879882812
gnn_multiedge,post_covid,4,South Boston,2025-26,0.98,IT98,90.82483767314203,35,,,,,,2025-12-28,2026-01-11,2.0,57.0,73.53755187988281,16.537551879882812
gnn_multiedge,post_covid,4,South End,2024-25,0.5,IT50,82.00792145914704,9,,,,,,2025-06-15,2025-07-13,4.0,17.799999237060547,18.155025482177734,0.3550262451171875
gnn_multiedge,post_covid,4,South End,2024-25,0.9,IT90,134.00251631923587,9,,,,,,2025-06-15,2025-07-13,4.0,17.799999237060547,18.155025482177734,0.3550262451171875
gnn_multiedge,post_covid,4,South End,2024-25,0.98,IT98,183.45444562568642,9,,,,,,2025-06-15,2025-07-13,4.0,17.799999237060547,18.155025482177734,0.3550262451171875
gnn_multiedge,post_covid,4,South End,2025-26,0.5,IT50,82.00792145914704,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-14,2026-01-11,4.0,132.3000030517578,186.78753662109375,54.48753356933594
gnn_multiedge,post_covid,4,South End,2025-26,0.9,IT90,134.00251631923587,40,,2026-01-11,,,2026-01-11,2025-12-14,2026-01-11,4.0,132.3000030517578,186.78753662109375,54.48753356933594
gnn_multiedge,post_covid,4,South End,2025-26,0.98,IT98,183.45444562568642,40,,2026-01-11,,,2026-01-11,2025-12-14,2026-01-11,4.0,132.3000030517578,186.78753662109375,54.48753356933594
gnn_multiedge,post_covid,4,West Roxbury,2024-25,0.5,IT50,37.349459967580074,4,,,,,,2025-06-22,2025-07-20,4.0,11.0,11.069644927978516,0.06964492797851562
gnn_multiedge,post_covid,4,West Roxbury,2024-25,0.9,IT90,59.59981304845178,4,,,,,,2025-06-22,2025-07-20,4.0,11.0,11.069644927978516,0.06964492797851562
gnn_multiedge,post_covid,4,West Roxbury,2024-25,0.98,IT98,80.36625284929092,4,,,,,,2025-06-22,2025-07-20,4.0,11.0,11.069644927978516,0.06964492797851562
gnn_multiedge,post_covid,4,West Roxbury,2025-26,0.5,IT50,37.349459967580074,36,2025-12-21,2026-01-04,2.0,-2.0,2026-01-04,2025-12-21,2026-01-18,4.0,88.0,91.5092544555664,3.5092544555664062
gnn_multiedge,post_covid,4,West Roxbury,2025-26,0.9,IT90,59.59981304845178,36,2025-12-21,2026-01-18,4.0,-4.0,2026-01-18,2025-12-21,2026-01-18,4.0,88.0,91.5092544555664,3.5092544555664062
gnn_multiedge,post_covid,4,West Roxbury,2025-26,0.98,IT98,80.36625284929092,36,2025-12-21,2026-01-18,4.0,-4.0,2026-01-18,2025-12-21,2026-01-18,4.0,88.0,91.5092544555664,3.5092544555664062
gnn_multiedge,post_covid,4,CITYWIDE,2024-25,0.5,IT50,60.20679524890062,9,,,,,,2025-06-22,2025-07-20,4.0,9.699999955984262,9.45065860237394,-0.2493413536103226
gnn_multiedge,post_covid,4,CITYWIDE,2024-25,0.9,IT90,98.17566769051967,9,,,,,,2025-06-22,2025-07-20,4.0,9.699999955984262,9.45065860237394,-0.2493413536103226
gnn_multiedge,post_covid,4,CITYWIDE,2024-25,0.98,IT98,134.22833796478614,9,,,,,,2025-06-22,2025-07-20,4.0,9.699999955984262,9.45065860237394,-0.2493413536103226
gnn_multiedge,post_covid,4,CITYWIDE,2025-26,0.5,IT50,60.20679524890062,40,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-21,2026-01-11,3.0,101.93214225769043,116.2393102645874,14.307168006896973
gnn_multiedge,post_covid,4,CITYWIDE,2025-26,0.9,IT90,98.17566769051967,40,2025-12-21,2026-01-11,3.0,-3.0,2026-01-11,2025-12-21,2026-01-11,3.0,101.93214225769043,116.2393102645874,14.307168006896973
gnn_multiedge,post_covid,4,CITYWIDE,2025-26,0.98,IT98,134.22833796478614,40,,,,,,2025-12-21,2026-01-11,3.0,101.93214225769043,116.2393102645874,14.307168006896973
gnn_multiedge_covid_rsv,post_covid,4,Allston/Brighton,2024-25,0.5,IT50,43.17201700312734,9,,,,,,2025-06-15,2025-06-22,1.0,5.699999809265137,11.912453651428224,6.212453842163088
gnn_multiedge_covid_rsv,post_covid,4,Allston/Brighton,2024-25,0.9,IT90,72.80812661818143,9,,,,,,2025-06-15,2025-06-22,1.0,5.699999809265137,11.912453651428224,6.212453842163088
gnn_multiedge_covid_rsv,post_covid,4,Allston/Brighton,2024-25,0.98,IT98,101.71188922331822,9,,,,,,2025-06-15,2025-06-22,1.0,5.699999809265137,11.912453651428224,6.212453842163088
gnn_multiedge_covid_rsv,post_covid,4,Allston/Brighton,2025-26,0.5,IT50,43.17201700312734,40,2025-12-14,2026-02-01,7.0,-7.0,2026-02-01,2025-12-21,2026-02-01,6.0,80.5999984741211,43.289894104003906,-37.31010437011719
gnn_multiedge_covid_rsv,post_covid,4,Allston/Brighton,2025-26,0.9,IT90,72.80812661818143,40,2025-12-21,,,,,2025-12-21,2026-02-01,6.0,80.5999984741211,43.289894104003906,-37.31010437011719
gnn_multiedge_covid_rsv,post_covid,4,Allston/Brighton,2025-26,0.98,IT98,101.71188922331822,40,,,,,,2025-12-21,2026-02-01,6.0,80.5999984741211,43.289894104003906,-37.31010437011719
gnn_multiedge_covid_rsv,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.5,IT50,32.35361456388361,8,,,,,,2025-06-08,2025-06-15,1.0,3.40000057220459,8.97604751586914,5.576046943664551
gnn_multiedge_covid_rsv,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.9,IT90,56.35007606954225,8,,,,,,2025-06-08,2025-06-15,1.0,3.40000057220459,8.97604751586914,5.576046943664551
gnn_multiedge_covid_rsv,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2024-25,0.98,IT98,80.35966190257739,8,,,,,,2025-06-08,2025-06-15,1.0,3.40000057220459,8.97604751586914,5.576046943664551
gnn_multiedge_covid_rsv,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.5,IT50,32.35361456388361,38,2025-12-21,,,,,2025-12-21,2026-02-01,6.0,58.099998474121094,32.23538589477539,-25.864612579345703
gnn_multiedge_covid_rsv,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.9,IT90,56.35007606954225,38,2025-12-21,,,,,2025-12-21,2026-02-01,6.0,58.099998474121094,32.23538589477539,-25.864612579345703
gnn_multiedge_covid_rsv,post_covid,4,Back Bay/Beacon Hill/Downtown/North End/West End,2025-26,0.98,IT98,80.35966190257739,38,,,,,,2025-12-21,2026-02-01,6.0,58.099998474121094,32.23538589477539,-25.864612579345703
gnn_multiedge_covid_rsv,post_covid,4,Charlestown,2024-25,0.5,IT50,44.544403832795176,3,,,,,,2025-06-01,2025-07-27,8.0,10.300000190734863,12.461862564086914,2.161862373352051
gnn_multiedge_covid_rsv,post_covid,4,Charlestown,2024-25,0.9,IT90,75.51034339625782,3,,,,,,2025-06-01,2025-07-27,8.0,10.300000190734863,12.461862564086914,2.161862373352051
gnn_multiedge_covid_rsv,post_covid,4,Charlestown,2024-25,0.98,IT98,105.83479691598406,3,,,,,,2025-06-01,2025-07-27,8.0,10.300000190734863,12.461862564086914,2.161862373352051
gnn_multiedge_covid_rsv,post_covid,4,Charlestown,2025-26,0.5,IT50,44.544403832795176,32,2025-12-14,2026-01-11,4.0,-4.0,2026-01-11,2025-12-14,2026-01-11,4.0,92.8000030517578,63.56337356567383,-29.23662948608397
gnn_multiedge_covid_rsv,post_covid,4,Charlestown,2025-26,0.9,IT90,75.51034339625782,32,2025-12-14,,,,,2025-12-14,2026-01-11,4.0,92.8000030517578,63.56337356567383,-29.23662948608397
gnn_multiedge_covid_rsv,post_covid,4,Charlestown,2025-26,0.98,IT98,105.83479691598406,32,,,,,,2025-12-14,2026-01-11,4.0,92.8000030517578,63.56337356567383,-29.23662948608397
gnn_multiedge_covid_rsv,post_covid,4,Dorchester,2024-25,0.5,IT50,157.0086457734027,9,,,,,,2025-06-01,2025-06-15,2.0,24.299999237060547,38.050514221191406,13.75051498413086
gnn_multiedge_covid_rsv,post_covid,4,Dorchester,2024-25,0.9,IT90,264.26252974322875,9,,,,,,2025-06-01,2025-06-15,2.0,24.299999237060547,38.050514221191406,13.75051498413086
gnn_multiedge_covid_rsv,post_covid,4,Dorchester,2024-25,0.98,IT98,368.7005757586777,9,,,,,,2025-06-01,2025-06-15,2.0,24.299999237060547,38.050514221191406,13.75051498413086
gnn_multiedge_covid_rsv,post_covid,4,Dorchester,2025-26,0.5,IT50,157.0086457734027,40,2025-12-14,2026-01-04,3.0,-3.0,2026-01-04,2025-12-21,2026-01-04,2.0,256.1499938964844,159.83201599121094,-96.31797790527344
gnn_multiedge_covid_rsv,post_covid,4,Dorchester,2025-26,0.9,IT90,264.26252974322875,40,,,,,,2025-12-21,2026-01-04,2.0,256.1499938964844,159.83201599121094,-96.31797790527344
gnn_multiedge_covid_rsv,post_covid,4,Dorchester,2025-26,0.98,IT98,368.7005757586777,40,,,,,,2025-12-21,2026-01-04,2.0,256.1499938964844,159.83201599121094,-96.31797790527344
gnn_multiedge_covid_rsv,post_covid,4,East Boston,2024-25,0.5,IT50,32.38969817502224,6,,,,,,2025-06-15,2025-06-01,-2.0,3.09999942779541,7.185110569000244,4.085111141204834
gnn_multiedge_covid_rsv,post_covid,4,East Boston,2024-25,0.9,IT90,56.982258100156095,6,,,,,,2025-06-15,2025-06-01,-2.0,3.09999942779541,7.185110569000244,4.085111141204834
gnn_multiedge_covid_rsv,post_covid,4,East Boston,2024-25,0.98,IT98,81.78485877953806,6,,,,,,2025-06-15,2025-06-01,-2.0,3.09999942779541,7.185110569000244,4.085111141204834
gnn_multiedge_covid_rsv,post_covid,4,East Boston,2025-26,0.5,IT50,32.38969817502224,38,2025-12-14,,,,,2025-12-28,2026-01-25,4.0,59.29999923706055,31.748037338256836,-27.55196189880371
gnn_multiedge_covid_rsv,post_covid,4,East Boston,2025-26,0.9,IT90,56.982258100156095,38,2025-12-28,,,,,2025-12-28,2026-01-25,4.0,59.29999923706055,31.748037338256836,-27.55196189880371
gnn_multiedge_covid_rsv,post_covid,4,East Boston,2025-26,0.98,IT98,81.78485877953806,38,,,,,,2025-12-28,2026-01-25,4.0,59.29999923706055,31.748037338256836,-27.55196189880371
gnn_multiedge_covid_rsv,post_covid,4,Fenway,2024-25,0.5,IT50,19.789042860168028,7,,,,,,2025-06-01,2025-06-29,4.0,5.300000190734863,5.860777378082275,0.5607771873474121
gnn_multiedge_covid_rsv,post_covid,4,Fenway,2024-25,0.9,IT90,31.717921949528318,7,,,,,,2025-06-01,2025-06-29,4.0,5.300000190734863,5.860777378082275,0.5607771873474121
gnn_multiedge_covid_rsv,post_covid,4,Fenway,2024-25,0.98,IT98,42.89052071415166,7,,,,,,2025-06-01,2025-06-29,4.0,5.300000190734863,5.860777378082275,0.5607771873474121
gnn_multiedge_covid_rsv,post_covid,4,Fenway,2025-26,0.5,IT50,19.789042860168028,36,2025-12-14,2026-01-04,3.0,-3.0,2026-01-04,2026-01-04,2026-01-04,0.0,21.100000381469727,22.793630599975582,1.6936302185058558
gnn_multiedge_covid_rsv,post_covid,4,Fenway,2025-26,0.9,IT90,31.717921949528318,36,,,,,,2026-01-04,2026-01-04,0.0,21.100000381469727,22.793630599975582,1.6936302185058558
gnn_multiedge_covid_rsv,post_covid,4,Fenway,2025-26,0.98,IT98,42.89052071415166,36,,,,,,2026-01-04,2026-01-04,0.0,21.100000381469727,22.793630599975582,1.6936302185058558
gnn_multiedge_covid_rsv,post_covid,4,Hyde Park,2024-25,0.5,IT50,59.73762940735334,7,,,,,,2025-06-22,2025-06-01,-3.0,6.899999618530273,17.7161808013916,10.816181182861328
gnn_multiedge_covid_rsv,post_covid,4,Hyde Park,2024-25,0.9,IT90,98.70163927662223,7,,,,,,2025-06-22,2025-06-01,-3.0,6.899999618530273,17.7161808013916,10.816181182861328
gnn_multiedge_covid_rsv,post_covid,4,Hyde Park,2024-25,0.98,IT98,136.08880333365826,7,,,,,,2025-06-22,2025-06-01,-3.0,6.899999618530273,17.7161808013916,10.816181182861328
gnn_multiedge_covid_rsv,post_covid,4,Hyde Park,2025-26,0.5,IT50,59.73762940735334,39,2025-12-14,,,,,2025-12-21,2025-12-28,1.0,94.5999984741211,55.49103164672851,-39.108966827392585
gnn_multiedge_covid_rsv,post_covid,4,Hyde Park,2025-26,0.9,IT90,98.70163927662223,39,,,,,,2025-12-21,2025-12-28,1.0,94.5999984741211,55.49103164672851,-39.108966827392585
gnn_multiedge_covid_rsv,post_covid,4,Hyde Park,2025-26,0.98,IT98,136.08880333365826,39,,,,,,2025-12-21,2025-12-28,1.0,94.5999984741211,55.49103164672851,-39.108966827392585
gnn_multiedge_covid_rsv,post_covid,4,Jamaica Plain,2024-25,0.5,IT50,30.1329000930458,8,,,,,,2025-06-08,2025-07-06,4.0,6.800000190734863,8.686161041259766,1.8861608505249023
gnn_multiedge_covid_rsv,post_covid,4,Jamaica Plain,2024-25,0.9,IT90,48.93353508945714,8,,,,,,2025-06-08,2025-07-06,4.0,6.800000190734863,8.686161041259766,1.8861608505249023
gnn_multiedge_covid_rsv,post_covid,4,Jamaica Plain,2024-25,0.98,IT98,66.72678487426273,8,,,,,,2025-06-08,2025-07-06,4.0,6.800000190734863,8.686161041259766,1.8861608505249023
gnn_multiedge_covid_rsv,post_covid,4,Jamaica Plain,2025-26,0.5,IT50,30.1329000930458,38,2025-12-14,2026-01-04,3.0,-3.0,2026-01-04,2025-12-21,2026-01-25,5.0,61.099998474121094,32.22287368774414,-28.877124786376953
gnn_multiedge_covid_rsv,post_covid,4,Jamaica Plain,2025-26,0.9,IT90,48.93353508945714,38,2025-12-21,,,,,2025-12-21,2026-01-25,5.0,61.099998474121094,32.22287368774414,-28.877124786376953
gnn_multiedge_covid_rsv,post_covid,4,Jamaica Plain,2025-26,0.98,IT98,66.72678487426273,38,,,,,,2025-12-21,2026-01-25,5.0,61.099998474121094,32.22287368774414,-28.877124786376953
gnn_multiedge_covid_rsv,post_covid,4,Mattapan,2024-25,0.5,IT50,75.36060630157071,8,,,,,,2025-06-22,2025-06-22,0.0,11.299999237060549,15.293140411376951,3.9931411743164027
gnn_multiedge_covid_rsv,post_covid,4,Mattapan,2024-25,0.9,IT90,114.4266389550119,8,,,,,,2025-06-22,2025-06-22,0.0,11.299999237060549,15.293140411376951,3.9931411743164027
gnn_multiedge_covid_rsv,post_covid,4,Mattapan,2024-25,0.98,IT98,149.46970387636378,8,,,,,,2025-06-22,2025-06-22,0.0,11.299999237060549,15.293140411376951,3.9931411743164027
gnn_multiedge_covid_rsv,post_covid,4,Mattapan,2025-26,0.5,IT50,75.36060630157071,39,2025-12-21,,,,,2025-12-28,2026-01-25,4.0,110.3000030517578,54.47138595581055,-55.82861709594725
gnn_multiedge_covid_rsv,post_covid,4,Mattapan,2025-26,0.9,IT90,114.4266389550119,39,,,,,,2025-12-28,2026-01-25,4.0,110.3000030517578,54.47138595581055,-55.82861709594725
gnn_multiedge_covid_rsv,post_covid,4,Mattapan,2025-26,0.98,IT98,149.46970387636378,39,,,,,,2025-12-28,2026-01-25,4.0,110.3000030517578,54.47138595581055,-55.82861709594725
gnn_multiedge_covid_rsv,post_covid,4,Roslindale,2024-25,0.5,IT50,83.12526323754497,7,,,,,,2025-06-22,2025-06-08,-2.0,26.200000762939453,20.533079147338867,-5.666921615600586
gnn_multiedge_covid_rsv,post_covid,4,Roslindale,2024-25,0.9,IT90,133.65502394030972,7,,,,,,2025-06-22,2025-06-08,-2.0,26.200000762939453,20.533079147338867,-5.666921615600586
gnn_multiedge_covid_rsv,post_covid,4,Roslindale,2024-25,0.98,IT98,181.10052866383202,7,,,,,,2025-06-22,2025-06-08,-2.0,26.200000762939453,20.533079147338867,-5.666921615600586
gnn_multiedge_covid_rsv,post_covid,4,Roslindale,2025-26,0.5,IT50,83.12526323754497,35,2025-12-14,2026-01-25,6.0,-6.0,2026-01-25,2025-12-28,2026-01-25,4.0,170.10000610351562,108.6626968383789,-61.43730926513672
gnn_multiedge_covid_rsv,post_covid,4,Roslindale,2025-26,0.9,IT90,133.65502394030972,35,2025-12-21,,,,,2025-12-28,2026-01-25,4.0,170.10000610351562,108.6626968383789,-61.43730926513672
gnn_multiedge_covid_rsv,post_covid,4,Roslindale,2025-26,0.98,IT98,181.10052866383202,35,,,,,,2025-12-28,2026-01-25,4.0,170.10000610351562,108.6626968383789,-61.43730926513672
gnn_multiedge_covid_rsv,post_covid,4,Roxbury,2024-25,0.5,IT50,138.88545502174753,9,,,,,,2025-06-22,2025-06-15,-1.0,29.399999618530273,40.42061233520508,11.020612716674805
gnn_multiedge_covid_rsv,post_covid,4,Roxbury,2024-25,0.9,IT90,231.9483227351807,9,,,,,,2025-06-22,2025-06-15,-1.0,29.399999618530273,40.42061233520508,11.020612716674805
gnn_multiedge_covid_rsv,post_covid,4,Roxbury,2024-25,0.98,IT98,322.0096816211373,9,,,,,,2025-06-22,2025-06-15,-1.0,29.399999618530273,40.42061233520508,11.020612716674805
gnn_multiedge_covid_rsv,post_covid,4,Roxbury,2025-26,0.5,IT50,138.88545502174753,40,2025-12-14,2026-01-04,3.0,-3.0,2026-01-04,2025-12-21,2026-01-04,2.0,254.69998168945312,156.46348571777344,-98.23649597167969
gnn_multiedge_covid_rsv,post_covid,4,Roxbury,2025-26,0.9,IT90,231.9483227351807,40,2025-12-21,,,,,2025-12-21,2026-01-04,2.0,254.69998168945312,156.46348571777344,-98.23649597167969
gnn_multiedge_covid_rsv,post_covid,4,Roxbury,2025-26,0.98,IT98,322.0096816211373,40,,,,,,2025-12-21,2026-01-04,2.0,254.69998168945312,156.46348571777344,-98.23649597167969
gnn_multiedge_covid_rsv,post_covid,4,South Boston,2024-25,0.5,IT50,31.63670795756643,7,,,,,,2025-06-15,2025-06-08,-1.0,6.300000190734863,7.616158962249756,1.3161587715148926
gnn_multiedge_covid_rsv,post_covid,4,South Boston,2024-25,0.9,IT90,60.18982141922808,7,,,,,,2025-06-15,2025-06-08,-1.0,6.300000190734863,7.616158962249756,1.3161587715148926
gnn_multiedge_covid_rsv,post_covid,4,South Boston,2024-25,0.98,IT98,90.82483767314203,7,,,,,,2025-06-15,2025-06-08,-1.0,6.300000190734863,7.616158962249756,1.3161587715148926
gnn_multiedge_covid_rsv,post_covid,4,South Boston,2025-26,0.5,IT50,31.63670795756643,35,2025-12-14,2025-12-28,2.0,-2.0,2025-12-28,2025-12-28,2025-12-28,0.0,57.0,33.69766616821289,-23.30233383178711
gnn_multiedge_covid_rsv,post_covid,4,South Boston,2025-26,0.9,IT90,60.18982141922808,35,,,,,,2025-12-28,2025-12-28,0.0,57.0,33.69766616821289,-23.30233383178711
gnn_multiedge_covid_rsv,post_covid,4,South Boston,2025-26,0.98,IT98,90.82483767314203,35,,,,,,2025-12-28,2025-12-28,0.0,57.0,33.69766616821289,-23.30233383178711
gnn_multiedge_covid_rsv,post_covid,4,South End,2024-25,0.5,IT50,82.00792145914704,9,,,,,,2025-06-15,2025-07-13,4.0,17.799999237060547,20.792299270629883,2.992300033569336
gnn_multiedge_covid_rsv,post_covid,4,South End,2024-25,0.9,IT90,134.00251631923587,9,,,,,,2025-06-15,2025-07-13,4.0,17.799999237060547,20.792299270629883,2.992300033569336
gnn_multiedge_covid_rsv,post_covid,4,South End,2024-25,0.98,IT98,183.45444562568642,9,,,,,,2025-06-15,2025-07-13,4.0,17.799999237060547,20.792299270629883,2.992300033569336
gnn_multiedge_covid_rsv,post_covid,4,South End,2025-26,0.5,IT50,82.00792145914704,40,2025-12-14,2026-01-11,4.0,-4.0,2026-01-11,2025-12-14,2026-01-11,4.0,132.3000030517578,83.21985626220703,-49.08014678955078
gnn_multiedge_covid_rsv,post_covid,4,South End,2025-26,0.9,IT90,134.00251631923587,40,,,,,,2025-12-14,2026-01-11,4.0,132.3000030517578,83.21985626220703,-49.08014678955078
gnn_multiedge_covid_rsv,post_covid,4,South End,2025-26,0.98,IT98,183.45444562568642,40,,,,,,2025-12-14,2026-01-11,4.0,132.3000030517578,83.21985626220703,-49.08014678955078
gnn_multiedge_covid_rsv,post_covid,4,West Roxbury,2024-25,0.5,IT50,37.349459967580074,4,,,,,,2025-06-22,2025-07-20,4.0,11.0,12.199742317199709,1.1997423171997088
gnn_multiedge_covid_rsv,post_covid,4,West Roxbury,2024-25,0.9,IT90,59.59981304845178,4,,,,,,2025-06-22,2025-07-20,4.0,11.0,12.199742317199709,1.1997423171997088
gnn_multiedge_covid_rsv,post_covid,4,West Roxbury,2024-25,0.98,IT98,80.36625284929092,4,,,,,,2025-06-22,2025-07-20,4.0,11.0,12.199742317199709,1.1997423171997088
gnn_multiedge_covid_rsv,post_covid,4,West Roxbury,2025-26,0.5,IT50,37.349459967580074,36,2025-12-21,2026-01-18,4.0,-4.0,2026-01-18,2025-12-21,2026-01-25,5.0,88.0,51.539249420166016,-36.460750579833984
gnn_multiedge_covid_rsv,post_covid,4,West Roxbury,2025-26,0.9,IT90,59.59981304845178,36,2025-12-21,,,,,2025-12-21,2026-01-25,5.0,88.0,51.539249420166016,-36.460750579833984
gnn_multiedge_covid_rsv,post_covid,4,West Roxbury,2025-26,0.98,IT98,80.36625284929092,36,2025-12-21,,,,,2025-12-21,2026-01-25,5.0,88.0,51.539249420166016,-36.460750579833984
gnn_multiedge_covid_rsv,post_covid,4,CITYWIDE,2024-25,0.5,IT50,60.20679524890062,9,,,,,,2025-06-22,2025-06-15,-1.0,9.699999955984262,14.053185871669225,4.353185915684962
gnn_multiedge_covid_rsv,post_covid,4,CITYWIDE,2024-25,0.9,IT90,98.17566769051967,9,,,,,,2025-06-22,2025-06-15,-1.0,9.699999955984262,14.053185871669225,4.353185915684962
