model,variant,horizon,scope,indicator,segment,level,label,threshold,n_obs,n_events,base_rate,hits,false_alarms,misses,correct_neg,POD,FAR,precision,FPR,CSI,F1,PSS,HSS,MCC,accuracy,frequency_bias,brier,brier_ref,BSS,exact_band,within_one_band,kappa_quadratic,mean_band_error,underpowered
gnn_geo,post_covid,4,neighborhood,Mattapan,flu_season,0.98,IT98,149.46970387636378,26,0.0,0.0,0.0,2.0,0.0,24.0,,1.0,0.0,0.07692307692307693,0.0,0.0,,0.0,,0.9230769230769231,,0.042763011115153245,0.0,,,,,,True
gnn_geo,post_covid,4,neighborhood,Roslindale,overall,,bands,,42,,,,,,,,,,,,,,,,,,,,,0.6190476190476191,0.7619047619047619,-0.07006369426751591,0.38095238095238093,False
gnn_geo,post_covid,4,neighborhood,Roslindale,overall,0.5,IT50,83.12526323754497,42,4.0,0.09523809523809523,1.0,12.0,3.0,26.0,0.25,0.9230769230769231,0.07692307692307693,0.3157894736842105,0.0625,0.11764705882352941,-0.06578947368421051,-0.03278688524590164,-0.04177414125467172,0.6428571428571429,3.25,0.2449993293907856,0.08616780045351476,-1.8432816910878005,,,,,True
gnn_geo,post_covid,4,neighborhood,Roslindale,overall,0.9,IT90,133.65502394030972,42,3.0,0.07142857142857142,0.0,8.0,3.0,31.0,0.0,1.0,0.0,0.20512820512820512,0.0,0.0,-0.20512820512820512,-0.11594202898550725,-0.1345345587992625,0.7380952380952381,2.6666666666666665,0.14500467062603178,0.06632653061224489,-1.1862242648232488,,,,,True
gnn_geo,post_covid,4,neighborhood,Roslindale,overall,0.98,IT98,181.10052866383202,42,0.0,0.0,0.0,2.0,0.0,40.0,,1.0,0.0,0.047619047619047616,0.0,0.0,,0.0,,0.9523809523809523,,0.028786420662745442,0.0,,,,,,True
gnn_geo,post_covid,4,neighborhood,Roslindale,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.5384615384615384,0.7692307692307693,-0.11349036402569612,0.3076923076923077,False
gnn_geo,post_covid,4,neighborhood,Roslindale,flu_season,0.5,IT50,83.12526323754497,26,4.0,0.15384615384615385,1.0,8.0,3.0,14.0,0.25,0.8888888888888888,0.1111111111111111,0.36363636363636365,0.08333333333333333,0.15384615384615385,-0.11363636363636365,-0.07518796992481203,-0.08618128166583652,0.5769230769230769,2.25,0.2754105485865147,0.13017751479289943,-1.115653759596408,,,,,True
gnn_geo,post_covid,4,neighborhood,Roslindale,flu_season,0.9,IT90,133.65502394030972,26,3.0,0.11538461538461539,0.0,4.0,3.0,19.0,0.0,1.0,0.0,0.17391304347826086,0.0,0.0,-0.17391304347826086,-0.1518987341772152,-0.15399810070180361,0.7307692307692307,1.3333333333333333,0.17442972254241398,0.10207100591715977,-0.7089056875169832,,,,,True
gnn_geo,post_covid,4,neighborhood,Roslindale,flu_season,0.98,IT98,181.10052866383202,26,0.0,0.0,0.0,2.0,0.0,24.0,,1.0,0.0,0.07692307692307693,0.0,0.0,,0.0,,0.9230769230769231,,0.0322598276449399,0.0,,,,,,True
gnn_geo,post_covid,4,neighborhood,Roxbury,overall,,bands,,49,,,,,,,,,,,,,,,,,,,,,0.6938775510204082,0.7959183673469388,-0.039336675665252674,0.42857142857142855,False
gnn_geo,post_covid,4,neighborhood,Roxbury,overall,0.5,IT50,138.88545502174753,49,3.0,0.061224489795918366,1.0,13.0,2.0,33.0,0.3333333333333333,0.9285714285714286,0.07142857142857142,0.2826086956521739,0.0625,0.11764705882352941,0.050724637681159424,0.018691588785046728,0.026919095102908276,0.6938775510204082,4.666666666666667,0.25978451645636164,0.057476051645147866,-3.5198740870414795,,,,,True
gnn_geo,post_covid,4,neighborhood,Roxbury,overall,0.9,IT90,231.9483227351807,49,1.0,0.02040816326530612,0.0,9.0,1.0,39.0,0.0,1.0,0.0,0.1875,0.0,0.0,-0.1875,-0.038135593220338986,-0.06846531968814577,0.7959183673469388,9.0,0.12341161286737354,0.01999167013744273,-5.173151718636748,,,,,True
gnn_geo,post_covid,4,neighborhood,Roxbury,overall,0.98,IT98,322.0096816211373,49,0.0,0.0,0.0,2.0,0.0,47.0,,1.0,0.0,0.04081632653061224,0.0,0.0,,0.0,,0.9591836734693877,,0.020185581730559815,0.0,,,,,,True
gnn_geo,post_covid,4,neighborhood,Roxbury,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.6153846153846154,0.8076923076923077,-0.08076009501187653,0.4230769230769231,False
gnn_geo,post_covid,4,neighborhood,Roxbury,flu_season,0.5,IT50,138.88545502174753,26,3.0,0.11538461538461539,1.0,8.0,2.0,15.0,0.3333333333333333,0.8888888888888888,0.1111111111111111,0.34782608695652173,0.09090909090909091,0.16666666666666666,-0.014492753623188415,-0.007751937984496124,-0.009732619374563063,0.6153846153846154,3.0,0.31709954110536986,0.10207100591715977,-2.1066563737279713,,,,,True
gnn_geo,post_covid,4,neighborhood,Roxbury,flu_season,0.9,IT90,231.9483227351807,26,1.0,0.038461538461538464,0.0,4.0,1.0,21.0,0.0,1.0,0.0,0.16,0.0,0.0,-0.16,-0.06557377049180328,-0.08528028654224416,0.8076923076923077,4.0,0.14942152188752458,0.036982248520710054,-3.040357951838665,,,,,True
gnn_geo,post_covid,4,neighborhood,Roxbury,flu_season,0.98,IT98,322.0096816211373,26,0.0,0.0,0.0,2.0,0.0,24.0,,1.0,0.0,0.07692307692307693,0.0,0.0,,0.0,,0.9230769230769231,,0.027939849382255147,0.0,,,,,,True
gnn_geo,post_covid,4,neighborhood,South Boston,overall,,bands,,42,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.8571428571428571,0.005917159763313418,0.38095238095238093,False
gnn_geo,post_covid,4,neighborhood,South Boston,overall,0.5,IT50,31.63670795756643,42,4.0,0.09523809523809523,2.0,12.0,2.0,26.0,0.5,0.8571428571428571,0.14285714285714285,0.3157894736842105,0.125,0.2222222222222222,0.1842105263157895,0.08695652173913043,0.11470786693528089,0.6666666666666666,3.5,0.23300940940885453,0.08616780045351476,-1.7041355144553902,,,,,True
gnn_geo,post_covid,4,neighborhood,South Boston,overall,0.9,IT90,60.18982141922808,42,0.0,0.0,0.0,6.0,0.0,36.0,,1.0,0.0,0.14285714285714285,0.0,0.0,,0.0,,0.8571428571428571,,0.08006705996445154,0.0,,,,,,True
gnn_geo,post_covid,4,neighborhood,South Boston,overall,0.98,IT98,90.82483767314203,42,0.0,0.0,0.0,0.0,0.0,42.0,,,,0.0,,,,,,1.0,,0.017886156817418005,0.0,,,,,,True
gnn_geo,post_covid,4,neighborhood,South Boston,flu_season,,bands,,25,,,,,,,,,,,,,,,,,,,,,0.6,0.88,-0.008492569002123362,0.36,False
gnn_geo,post_covid,4,neighborhood,South Boston,flu_season,0.5,IT50,31.63670795756643,25,4.0,0.16,2.0,8.0,2.0,13.0,0.5,0.8,0.2,0.38095238095238093,0.16666666666666666,0.2857142857142857,0.11904761904761907,0.07407407407407407,0.0890870806374748,0.6,2.5,0.28713255515787894,0.13439999999999996,-1.1364029401627902,,,,,True
gnn_geo,post_covid,4,neighborhood,South Boston,flu_season,0.9,IT90,60.18982141922808,25,0.0,0.0,0.0,3.0,0.0,22.0,,1.0,0.0,0.12,0.0,0.0,,0.0,,0.88,,0.08786352802638497,0.0,,,,,,True
gnn_geo,post_covid,4,neighborhood,South Boston,flu_season,0.98,IT98,90.82483767314203,25,0.0,0.0,0.0,0.0,0.0,25.0,,,,0.0,,,,,,1.0,,0.020845285663397006,0.0,,,,,,True
gnn_geo,post_covid,4,neighborhood,South End,overall,,bands,,49,,,,,,,,,,,,,,,,,,,,,0.673469387755102,0.7959183673469388,-0.04176157934700053,0.4489795918367347,False
gnn_geo,post_covid,4,neighborhood,South End,overall,0.5,IT50,82.00792145914704,49,4.0,0.08163265306122448,1.0,13.0,3.0,32.0,0.25,0.9285714285714286,0.07142857142857142,0.28888888888888886,0.058823529411764705,0.1111111111111111,-0.03888888888888886,-0.01818181818181818,-0.023570226039551584,0.673469387755102,3.5,0.23356738750528103,0.07496876301541025,-2.1155294300009984,,,,,True
gnn_geo,post_covid,4,neighborhood,South End,overall,0.9,IT90,134.00251631923587,49,0.0,0.0,0.0,10.0,0.0,39.0,,1.0,0.0,0.20408163265306123,0.0,0.0,,0.0,,0.7959183673469388,,0.09706571615418476,0.0,,,,,,True
gnn_geo,post_covid,4,neighborhood,South End,overall,0.98,IT98,183.45444562568642,49,0.0,0.0,0.0,2.0,0.0,47.0,,1.0,0.0,0.04081632653061224,0.0,0.0,,0.0,,0.9591836734693877,,0.02916142680746311,0.0,,,,,,True
gnn_geo,post_covid,4,neighborhood,South End,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.5769230769230769,0.8076923076923077,-0.08837209302325566,0.46153846153846156,False
gnn_geo,post_covid,4,neighborhood,South End,flu_season,0.5,IT50,82.00792145914704,26,4.0,0.15384615384615385,1.0,8.0,3.0,14.0,0.25,0.8888888888888888,0.1111111111111111,0.36363636363636365,0.08333333333333333,0.15384615384615385,-0.11363636363636365,-0.07518796992481203,-0.08618128166583652,0.5769230769230769,2.25,0.29425399855807766,0.13017751479289943,-1.2604057161961415,,,,,True
gnn_geo,post_covid,4,neighborhood,South End,flu_season,0.9,IT90,134.00251631923587,26,0.0,0.0,0.0,5.0,0.0,21.0,,1.0,0.0,0.19230769230769232,0.0,0.0,,0.0,,0.8076923076923077,,0.11784313148388402,0.0,,,,,,True
gnn_geo,post_covid,4,neighborhood,South End,flu_season,0.98,IT98,183.45444562568642,26,0.0,0.0,0.0,2.0,0.0,24.0,,1.0,0.0,0.07692307692307693,0.0,0.0,,0.0,,0.9230769230769231,,0.04276888484320148,0.0,,,,,,True
gnn_geo,post_covid,4,neighborhood,West Roxbury,overall,,bands,,40,,,,,,,,,,,,,,,,,,,,,0.625,0.725,-0.08974358974358965,0.4,False
gnn_geo,post_covid,4,neighborhood,West Roxbury,overall,0.5,IT50,37.349459967580074,40,3.0,0.075,1.0,12.0,2.0,25.0,0.3333333333333333,0.9230769230769231,0.07692307692307693,0.32432432432432434,0.06666666666666667,0.125,0.009009009009008973,0.0035587188612099642,0.0050662305843061466,0.65,4.333333333333333,0.21781544645815468,0.06937499999999999,-2.1396821111085362,,,,,True
gnn_geo,post_covid,4,neighborhood,West Roxbury,overall,0.9,IT90,59.59981304845178,40,3.0,0.075,0.0,9.0,3.0,28.0,0.0,1.0,0.0,0.24324324324324326,0.0,0.0,-0.24324324324324326,-0.1267605633802817,-0.1534264276484303,0.7,3.0,0.15764429947161948,0.06937499999999999,-1.2723502626539749,,,,,True
gnn_geo,post_covid,4,neighborhood,West Roxbury,overall,0.98,IT98,80.36625284929092,40,2.0,0.05,0.0,2.0,2.0,36.0,0.0,1.0,0.0,0.05263157894736842,0.0,0.0,-0.05263157894736842,-0.05263157894736842,-0.05263157894736842,0.9,1.0,0.09700427857419633,0.047499999999999994,-1.0421953384041336,,,,,True
gnn_geo,post_covid,4,neighborhood,West Roxbury,flu_season,,bands,,25,,,,,,,,,,,,,,,,,,,,,0.56,0.72,-0.13636363636363624,0.32,False
gnn_geo,post_covid,4,neighborhood,West Roxbury,flu_season,0.5,IT50,37.349459967580074,25,3.0,0.12,1.0,8.0,2.0,14.0,0.3333333333333333,0.8888888888888888,0.1111111111111111,0.36363636363636365,0.09090909090909091,0.16666666666666666,-0.03030303030303033,-0.016260162601626018,-0.020515248496555453,0.6,3.0,0.24651422230304315,0.1056,-1.334414983930333,,,,,True
gnn_geo,post_covid,4,neighborhood,West Roxbury,flu_season,0.9,IT90,59.59981304845178,25,3.0,0.12,0.0,5.0,3.0,17.0,0.0,1.0,0.0,0.22727272727272727,0.0,0.0,-0.22727272727272727,-0.17647058823529413,-0.1846372364689991,0.68,1.6666666666666667,0.19415711234525723,0.1056,-0.8386090184209964,,,,,True
gnn_geo,post_covid,4,neighborhood,West Roxbury,flu_season,0.98,IT98,80.36625284929092,25,2.0,0.08,0.0,2.0,2.0,21.0,0.0,1.0,0.0,0.08695652173913043,0.0,0.0,-0.08695652173913043,-0.08695652173913043,-0.08695652173913043,0.84,1.0,0.13053877075502934,0.0736,-0.7736246026498552,,,,,True
gnn_multiedge,post_covid,4,citywide,CITYWIDE,overall,,bands,,49,,,,,,,,,,,,,,,,,,,,,0.7755102040816326,0.9387755102040817,0.06309751434034427,0.16326530612244897,False
gnn_multiedge,post_covid,4,citywide,CITYWIDE,overall,0.5,IT50,60.20679524890062,49,4.0,0.08163265306122448,2.0,9.0,2.0,36.0,0.5,0.8181818181818182,0.18181818181818182,0.2,0.15384615384615385,0.26666666666666666,0.3,0.16692426584234932,0.1968653876669132,0.7755102040816326,2.75,0.16469541379678126,0.07496876301541025,-1.1968538251448435,,,,,True
gnn_multiedge,post_covid,4,citywide,CITYWIDE,overall,0.9,IT90,98.17566769051967,49,1.0,0.02040816326530612,0.0,2.0,1.0,46.0,0.0,1.0,0.0,0.041666666666666664,0.0,0.0,-0.041666666666666664,-0.027972027972027972,-0.029774566708770683,0.9387755102040817,2.0,0.047851719131911274,0.01999167013744273,-1.393582867410812,,,,,True
gnn_multiedge,post_covid,4,citywide,CITYWIDE,overall,0.98,IT98,134.22833796478614,49,0.0,0.0,0.0,0.0,0.0,49.0,,,,0.0,,,,,,1.0,,0.0017654820750781322,0.0,,,,,,True
gnn_multiedge,post_covid,4,citywide,CITYWIDE,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.7307692307692307,0.8846153846153846,0.03255813953488351,0.15384615384615385,False
gnn_multiedge,post_covid,4,citywide,CITYWIDE,flu_season,0.5,IT50,60.20679524890062,26,4.0,0.15384615384615385,2.0,5.0,2.0,17.0,0.5,0.7142857142857143,0.2857142857142857,0.22727272727272727,0.2222222222222222,0.36363636363636365,0.2727272727272727,0.20869565217391303,0.2218421599939607,0.7307692307692307,1.75,0.20823913469656719,0.13017751479289943,-0.5996551710781748,,,,,True
gnn_multiedge,post_covid,4,citywide,CITYWIDE,flu_season,0.9,IT90,98.17566769051967,26,1.0,0.038461538461538464,0.0,2.0,1.0,23.0,0.0,1.0,0.0,0.08,0.0,0.0,-0.08,-0.05405405405405406,-0.05773502691896257,0.8846153846153846,2.0,0.08238522491151248,0.036982248520710054,-1.227696481607298,,,,,True
gnn_multiedge,post_covid,4,citywide,CITYWIDE,flu_season,0.98,IT98,134.22833796478614,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.0032939459917261933,0.0,,,,,,True
gnn_multiedge,post_covid,4,pooled,ALL,overall,,bands,,627,,,,,,,,,,,,,,,,,,,,,0.7384370015948963,0.9521531100478469,0.0823764536789815,0.16108452950558214,False
gnn_multiedge,post_covid,4,pooled,ALL,overall,0.5,IT50,,627,51.0,0.08133971291866028,21.0,126.0,30.0,450.0,0.4117647058823529,0.8571428571428571,0.14285714285714285,0.21875,0.11864406779661017,0.21212121212121213,0.19301470588235292,0.10389182058047493,0.1245395932790759,0.7511961722488039,2.8823529411764706,0.16252889302624976,0.07472356402097019,-1.175068804007236,,,,,False
gnn_multiedge,post_covid,4,pooled,ALL,overall,0.9,IT90,,627,18.0,0.028708133971291867,1.0,21.0,17.0,588.0,0.05555555555555555,0.9545454545454546,0.045454545454545456,0.034482758620689655,0.02564102564102564,0.05,0.021072796934865898,0.019021739130434784,0.019123969979980445,0.9393939393939394,1.2222222222222223,0.05028665714266361,0.02788397701517821,-0.8034248527493351,,,,,False
gnn_multiedge,post_covid,4,pooled,ALL,overall,0.98,IT98,,627,2.0,0.003189792663476874,0.0,3.0,2.0,622.0,0.0,1.0,0.0,0.0048,0.0,0.0,-0.0048,-0.0038424591738712775,-0.00392232270276368,0.9920255183413078,1.5,0.007238318691606746,0.0031796178862409027,-1.2764743911301353,,,,,True
gnn_multiedge,post_covid,4,pooled,ALL,flu_season,,bands,,352,,,,,,,,,,,,,,,,,,,,,0.6903409090909091,0.9147727272727273,0.06977183171704304,0.13068181818181818,False
gnn_multiedge,post_covid,4,pooled,ALL,flu_season,0.5,IT50,,352,51.0,0.14488636363636365,21.0,71.0,30.0,230.0,0.4117647058823529,0.7717391304347826,0.22826086956521738,0.23588039867109634,0.1721311475409836,0.2937062937062937,0.17588430721125659,0.1318616917366673,0.14090124828104572,0.7130681818181818,1.803921568627451,0.20060959907091105,0.12389430526859506,-0.6191995155548278,,,,,False
gnn_multiedge,post_covid,4,pooled,ALL,flu_season,0.9,IT90,,352,18.0,0.05113636363636364,1.0,21.0,17.0,313.0,0.05555555555555555,0.9545454545454546,0.045454545454545456,0.06287425149700598,0.02564102564102564,0.05,-0.0073186959414504316,-0.006622516556291391,-0.006660009983362448,0.8920454545454546,1.2222222222222223,0.08073746894929566,0.04852143595041322,-0.6639546494832884,,,,,False
gnn_multiedge,post_covid,4,pooled,ALL,flu_season,0.98,IT98,,352,2.0,0.005681818181818182,0.0,3.0,2.0,347.0,0.0,1.0,0.0,0.008571428571428572,0.0,0.0,-0.008571428571428572,-0.006864988558352402,-0.0070085615148013074,0.9857954545454546,1.5,0.012319947711641481,0.0056495351239669415,-1.180701144661752,,,,,True
gnn_multiedge,post_covid,4,neighborhood,Allston/Brighton,overall,,bands,,49,,,,,,,,,,,,,,,,,,,,,0.6938775510204082,0.9591836734693877,0.16000000000000014,0.14285714285714285,False
gnn_multiedge,post_covid,4,neighborhood,Allston/Brighton,overall,0.5,IT50,43.17201700312734,49,5.0,0.10204081632653061,2.0,10.0,3.0,34.0,0.4,0.8333333333333334,0.16666666666666666,0.22727272727272727,0.13333333333333333,0.23529411764705882,0.17272727272727276,0.10659186535764376,0.12158521613652205,0.7346938775510204,2.4,0.1417973429298025,0.09162848812994587,-0.547524638065708,,,,,False
gnn_multiedge,post_covid,4,neighborhood,Allston/Brighton,overall,0.9,IT90,72.80812661818143,49,2.0,0.04081632653061224,0.0,2.0,2.0,45.0,0.0,1.0,0.0,0.0425531914893617,0.0,0.0,-0.0425531914893617,-0.0425531914893617,-0.0425531914893617,0.9183673469387755,1.0,0.054646105223368685,0.03915035401915868,-0.39580104937561944,,,,,True
gnn_multiedge,post_covid,4,neighborhood,Allston/Brighton,overall,0.98,IT98,101.71188922331822,49,0.0,0.0,0.0,0.0,0.0,49.0,,,,0.0,,,,,,1.0,,0.0018154691882736578,0.0,,,,,,True
gnn_multiedge,post_covid,4,neighborhood,Allston/Brighton,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.6153846153846154,0.9230769230769231,0.16465863453815255,0.07692307692307693,False
gnn_multiedge,post_covid,4,neighborhood,Allston/Brighton,flu_season,0.5,IT50,43.17201700312734,26,5.0,0.19230769230769232,2.0,5.0,3.0,16.0,0.4,0.7142857142857143,0.2857142857142857,0.23809523809523808,0.2,0.3333333333333333,0.16190476190476194,0.14049586776859505,0.14385615602720814,0.6923076923076923,1.4,0.16163867803581072,0.15532544378698226,-0.04064520335436228,,,,,False
gnn_multiedge,post_covid,4,neighborhood,Allston/Brighton,flu_season,0.9,IT90,72.80812661818143,26,2.0,0.07692307692307693,0.0,2.0,2.0,22.0,0.0,1.0,0.0,0.08333333333333333,0.0,0.0,-0.08333333333333333,-0.08333333333333333,-0.08333333333333333,0.8461538461538461,1.0,0.08472755356314524,0.07100591715976333,-0.19324637934762845,,,,,True
gnn_multiedge,post_covid,4,neighborhood,Allston/Brighton,flu_season,0.98,IT98,101.71188922331822,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.0027985041982367597,0.0,,,,,,True
gnn_multiedge,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,overall,,bands,,46,,,,,,,,,,,,,,,,,,,,,0.7391304347826086,0.9565217391304348,0.1498973305954826,0.17391304347826086,False
gnn_multiedge,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,overall,0.5,IT50,32.35361456388361,46,3.0,0.06521739130434782,2.0,10.0,1.0,33.0,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.23255813953488372,0.15384615384615385,0.26666666666666666,0.43410852713178294,0.18122977346278318,0.24409736445077268,0.7608695652173914,4.0,0.1370572789188441,0.060964083175803395,-1.2481643580796442,,,,,True
gnn_multiedge,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,overall,0.9,IT90,56.35007606954225,46,2.0,0.043478260869565216,0.0,1.0,2.0,43.0,0.0,1.0,0.0,0.022727272727272728,0.0,0.0,-0.022727272727272728,-0.029850746268656716,-0.03178208630818641,0.9347826086956522,0.5,0.05673522780496648,0.04158790170132326,-0.3642243413103301,,,,,True
gnn_multiedge,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,overall,0.98,IT98,80.35966190257739,46,0.0,0.0,0.0,0.0,0.0,46.0,,,,0.0,,,,,,1.0,,0.0011645177367911638,0.0,,,,,,True
gnn_multiedge,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,flu_season,,bands,,26,,,,,,,,,,,,,,,,,,,,,0.7307692307692307,0.9230769230769231,0.18357487922705307,0.11538461538461539,False
gnn_multiedge,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,flu_season,0.5,IT50,32.35361456388361,26,3.0,0.11538461538461539,2.0,5.0,1.0,18.0,0.6666666666666666,0.7142857142857143,0.2857142857142857,0.21739130434782608,0.25,0.4,0.4492753623188406,0.28440366972477066,0.32360209754104324,0.7692307692307693,2.3333333333333335,0.1538160931349828,0.10207100591715977,-0.506951868974614,,,,,True
gnn_multiedge,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,flu_season,0.9,IT90,56.35007606954225,26,2.0,0.07692307692307693,0.0,1.0,2.0,23.0,0.0,1.0,0.0,0.041666666666666664,0.0,0.0,-0.041666666666666664,-0.05405405405405406,-0.05773502691896257,0.8846153846153846,0.5,0.08752803686353115,0.07100591715976333,-0.2326865191613967,,,,,True
gnn_multiedge,post_covid,4,neighborhood,Back Bay/Beacon Hill/Downtown/North End/West End,flu_season,0.98,IT98,80.35966190257739,26,0.0,0.0,0.0,0.0,0.0,26.0,,,,0.0,,,,,,1.0,,0.0017255909187149227,0.0,,,,,,True
gnn_multiedge,post_covid,4,neighborhood,Charlestown,overall,,bands,,35,,,,,,,,,,,,,,,,,,,,,0.6857142857142857,0.8571428571428571,-0.09929078014184411,0.14285714285714285,False
gnn_multiedge,post_covid,4,neighborhood,Charlestown,overall,0.5,IT50,44.544403832795176,35,4.0,0.11428571428571428,1.0,8.0,3.0,23.0,0.25,0.8888888888888888,0.1111111111111111,0.25806451612903225,0.08333333333333333,0.15384615384615385,-0.008064516129032251,-0.005221932114882507,-0.005870582947302891,0.6857142857142857,2.25,0.20436604485659654,0.10122448979591839,-1.0189387495913769,,,,,True
gnn_multiedge,post_covid,4,neighborhood,Charlestown,overall,0.9,IT90,75.51034339625782,35,3.0,0.08571428571428572,0.0,2.0,3.0,30.0,0.0,1.0,0.0,0.0625,0.0,0.0,-0.0625,-0.0736196319018405,-0.07537783614444091,0.8571428571428571,0.6666666666666666,0.12992893930712168,0.0783673469387755,-0.6579474026169174,,,,,True
gnn_multiedge,post_covid,4,neighborhood,Charlestown,overall,0.98,IT98,105.83479691598406,35,0.0,0.0,0.0,1.0,0.0,34.0,,1.0,0.0,0.02857142857142857,0.0,0.0,,0.0,,0.9714285714285714,,0.016625571721459682,0.0,,,,,,True
gnn_multiedge,post_covid,4,neighborhood,Charlestown,flu_season,,bands,,21,,,,,,,,,,,,,,,,,,,,,0.6190476190476191,0.7619047619047619,-0.16666666666666674,0.09523809523809523,False
gnn_multiedge,post_covid,4,neighborhood,Charlestown,flu_season,0.5,IT50,44.544403832795176,21,4.0,0.19047619047619047,1.0,5.0,3.0,12.0,0.25,0.8333333333333334,0.16666666666666666,0.29411764705882354,0.1111111111111111,0.2,-0.04411764705882354,-0.037037037037037035,-0.038348249442368525,0.6190476190476191,1.5,0.263095314516035,0.1541950113378685,-0.7062504956113445,,,,,True
gnn_multiedge,post_covid,4,neighborhood,Charlestown,flu_season,0.9,IT90,75.51034339625782,21,3.0,0.14285714285714285,0.0,2.0,3.0,16.0,0.0,1.0,0.0,0.1111111111111111,0.0,0.0,-0.1111111111111111,-0.12903225806451613,-0.13245323570650439,0.7619047619047619,0.6666666666666666,0.21047412802065962,0.12244897959183672,-0.7188720455020539,,,,,True
