route_pattern_id,route_id,direction_id,route_pattern_name,route_pattern_time_desc,route_pattern_typicality,route_pattern_sort_order,representative_trip_id,canonical_route_pattern
Shuttle-RiversideKenmore-0-0,Shuttle-RiversideKenmore,0,Riverside - Riverside,,4,622470990,Shuttle-RiversideKenmore-0-00:00:00,0
Shuttle-RiversideKenmore-0-1,Shuttle-RiversideKenmore,1,Riverside - Riverside,,4,622471990,Shuttle-RiversideKenmore-1-00:00:00,0
Shuttle-HaymarketAirportLocal-0-0,Shuttle-HaymarketAirportLocal,0,Airport - Airport (Local),,4,622480990,Shuttle-HaymarketAirportLocal-0-00:00:00,0
Shuttle-HaymarketAirportLocal-0-1,Shuttle-HaymarketAirportLocal,1,Airport - Airport (Local),,4,622481990,Shuttle-HaymarketAirportLocal-1-00:00:00,0
Shuttle-HaymarketAirportExpress-0-0,Shuttle-HaymarketAirportExpress,0,Airport - Airport (Express),,4,622490990,Shuttle-HaymarketAirportExpress-0-00:00:00,0
Shuttle-HaymarketAirportExpress-0-1,Shuttle-HaymarketAirportExpress,1,Airport - Airport (Express),,4,622491990,Shuttle-HaymarketAirportExpress-1-00:00:00,0
Shuttle-NorthStationMedfordTufts-0-0,Shuttle-NorthStationMedfordTufts,0,Medford/Tufts - North Station,,4,622500990,Shuttle-NorthStationMedfordTufts-0-00:00:00,0
Shuttle-NorthStationMedfordTufts-0-1,Shuttle-NorthStationMedfordTufts,1,North Station - Medford/Tufts,,4,622501990,Shuttle-NorthStationMedfordTufts-1-00:00:00,0
Shuttle-BraintreeNorthQuincy-0-0,Shuttle-BraintreeNorthQuincy,0,Braintree - Braintree,,5,622510990,Shuttle-BraintreeNorthQuincy-0-00:00:00,1
Shuttle-BraintreeNorthQuincy-0-1,Shuttle-BraintreeNorthQuincy,1,Braintree - Braintree,,5,622511990,Shuttle-BraintreeNorthQuincy-1-00:00:00,1
Shuttle-ForestHillsBackBayViaRugglesBusway-0-0,Shuttle-ForestHillsBackBayViaRugglesBusway,0,Forest Hills - Forest Hills via Ruggles Busway,,4,622520990,Shuttle-ForestHillsBackBayViaRugglesBusway-0-00:00:00,0
Shuttle-ForestHillsBackBayViaRugglesBusway-0-1,Shuttle-ForestHillsBackBayViaRugglesBusway,1,Forest Hills - Forest Hills via Ruggles Busway,,4,622521990,Shuttle-ForestHillsBackBayViaRugglesBusway-1-00:00:00,0
Shuttle-AshmontBroadway-0-0,Shuttle-AshmontBroadway,0,Ashmont - Ashmont,,5,622530990,Shuttle-AshmontBroadway-0-00:00:00,1
Shuttle-AshmontBroadway-0-1,Shuttle-AshmontBroadway,1,Ashmont - Ashmont,,5,622531990,Shuttle-AshmontBroadway-1-00:00:00,1
Shuttle-NorthQuincyBroadway-0-0,Shuttle-NorthQuincyBroadway,0,Broadway - North Quincy,,4,622540990,Shuttle-NorthQuincyBroadway-0-00:00:00,0
Shuttle-NorthQuincyBroadway-0-1,Shuttle-NorthQuincyBroadway,1,North Quincy - Broadway,,4,622541990,Shuttle-NorthQuincyBroadway-1-00:00:00,0
Shuttle-ForestHillsJacksonSquare-0-0,Shuttle-ForestHillsJacksonSquare,0,Forest Hills - Forest Hills,,4,622550990,Shuttle-ForestHillsJacksonSquare-0-00:00:00,0
Shuttle-ForestHillsJacksonSquare-0-1,Shuttle-ForestHillsJacksonSquare,1,Forest Hills - Forest Hills,,4,622551990,Shuttle-ForestHillsJacksonSquare-1-00:00:00,0
Shuttle-JFKUMassBroadway-0-0,Shuttle-JFKUMassBroadway,0,JFK/UMass - JFK/UMass,,4,622560990,Shuttle-JFKUMassBroadway-0-00:00:00,0
Shuttle-JFKUMassBroadway-0-1,Shuttle-JFKUMassBroadway,1,JFK/UMass - JFK/UMass,,4,622561990,Shuttle-JFKUMassBroadway-1-00:00:00,0
Shuttle-OrientHeightsWonderland-0-0,Shuttle-OrientHeightsWonderland,0,Wonderland - Orient Heights,,5,623500990,OrientHeightsWonderland-0-sample,1
Shuttle-OrientHeightsWonderland-0-1,Shuttle-OrientHeightsWonderland,1,Orient Heights - Wonderland,,5,623501990,OrientHeightsWonderland-1-sample,1
Shuttle-PawtucketProvidence-0-0,Shuttle-PawtucketProvidence,0,Pawtucket/Central Falls - Providence,,5,623600990,PawtucketProvidence-0-sample,1
Shuttle-PawtucketProvidence-0-1,Shuttle-PawtucketProvidence,1,Providence - Pawtucket/Central Falls,,5,623601990,PawtucketProvidence-1-sample,1
Shuttle-ReadvilleSouthStation-0-0,Shuttle-ReadvilleSouthStation,0,South Station - Readville,,5,623750990,ReadvilleSouthStationFMT-0-sample,1
Shuttle-ReadvilleSouthStation-0-1,Shuttle-ReadvilleSouthStation,1,Readville - South Station,,5,623751990,ReadvilleSouthStationFMT-1-sample,1
Shuttle-ReservoirRiverside-0-0,Shuttle-ReservoirRiverside,0,Reservoir - Riverside,,5,624000990,ReservoirRiverside-0-sample,1
Shuttle-ReservoirRiverside-0-1,Shuttle-ReservoirRiverside,1,Riverside - Reservoir,,5,624001990,ReservoirRiverside-1-sample,1
Shuttle-RockportSalemExpress-0-0,Shuttle-RockportSalemExpress,0,Salem - Rockport (Express),,5,624050990,RockportSalemExpressExtended-0-sample,1
Shuttle-RockportSalemExpress-0-1,Shuttle-RockportSalemExpress,1,Rockport - Salem (Express),,5,624051990,RockportSalemExpressExtended-1-sample,1
Shuttle-RockportSalemLocal-0-0,Shuttle-RockportSalemLocal,0,Salem - Rockport (Local),,5,624060990,RockportSalemForBeverly-0-sample,1
Shuttle-RockportSalemLocal-0-1,Shuttle-RockportSalemLocal,1,Rockport - Salem (Local),,5,624061990,RockportSalemForBeverly-1-sample,1
Shuttle-RockportWestGloucester-0-0,Shuttle-RockportWestGloucester,0,West Gloucester - Rockport,,5,624100990,RockportWestGloucester-0-sample,1
Shuttle-RockportWestGloucester-0-1,Shuttle-RockportWestGloucester,1,Rockport - West Gloucester,,5,624101990,RockportWestGloucester-1-sample,1
Shuttle-ShirleyWachusett-0-0,Shuttle-ShirleyWachusett,0,Shirley - Wachusett,,5,624600990,ShirleyWachusett-0-sample,1
Shuttle-ShirleyWachusett-0-1,Shuttle-ShirleyWachusett,1,Wachusett - Shirley,,5,624601990,ShirleyWachusett-1-sample,1
Shuttle-SouthStationSouthWeymouth-0-0,Shuttle-SouthStationSouthWeymouth,0,South Station - South Weymouth,,5,624750990,SouthStationSouthWeymouth-0-sample,1
Shuttle-SouthStationSouthWeymouth-0-1,Shuttle-SouthStationSouthWeymouth,1,South Weymouth - South Station,,5,624751990,SouthStationSouthWeymouth-1-sample,1
Shuttle-StateSullivan-0-0,Shuttle-StateSullivan,0,Sullivan - State,,5,624850990,StateSullivan-0-sample,1
Shuttle-StateSullivan-0-1,Shuttle-StateSullivan,1,State - Sullivan,,5,624851990,StateSullivan-1-sample,1
Shuttle-SuffolkDownsWonderland-0-0,Shuttle-SuffolkDownsWonderland,0,Wonderland - Suffolk Downs,,5,625000990,SuffolkDownsWonderland-0-sample,1
Shuttle-SuffolkDownsWonderland-0-1,Shuttle-SuffolkDownsWonderland,1,Suffolk Downs - Wonderland,,5,625001990,SuffolkDownsWonderland-1-sample,1
Shuttle-TFGreenWickfordJunction-0-0,Shuttle-TFGreenWickfordJunction,0,TF Green Airport - Wickford Junction,,5,625500990,TFGreenWickfordJunction-0-sample,1
Shuttle-TFGreenWickfordJunction-0-1,Shuttle-TFGreenWickfordJunction,1,Wickford Junction - TF Green Airport,,5,625501990,TFGreenWickfordJunction-1-sample,1
