model,variant,horizon,indicator,season,level,label,threshold,n_weeks,onset_actual,onset_pred,onset_error_weeks,lead_time_weeks,first_alert_week,peak_week_actual,peak_week_pred,peak_week_error_weeks,peak_actual,peak_pred,peak_error,series
arima,post_covid,2,CITYWIDE,2025-26,0.5,IT50,77.06642887231719,40,2025-05-18,2025-06-08,3.0,-3.0,2025-06-08,2025-06-08,2025-06-22,2.0,119.66687929898744,93.60005150911357,-26.06682778987387,arima
arima,post_covid,2,CITYWIDE,2025-26,0.9,IT90,97.46007981062509,40,2025-05-25,,,,,2025-06-08,2025-06-22,2.0,119.66687929898744,93.60005150911357,-26.06682778987387,arima
arima,post_covid,2,CITYWIDE,2025-26,0.98,IT98,113.25281678189309,40,2025-06-08,,,,,2025-06-08,2025-06-22,2.0,119.66687929898744,93.60005150911357,-26.06682778987387,arima
dualtopo,post_covid,2,ALMIRANTE BROWN,2024-25,0.5,IT50,45.51198712694632,13,,,,,,2024-12-01,2024-11-03,-4.0,20.860870361328125,17.529163360595703,-3.331707000732422,dualtopo
dualtopo,post_covid,2,ALMIRANTE BROWN,2024-25,0.9,IT90,59.3327355509796,13,,,,,,2024-12-01,2024-11-03,-4.0,20.860870361328125,17.529163360595703,-3.331707000732422,dualtopo
dualtopo,post_covid,2,ALMIRANTE BROWN,2024-25,0.98,IT98,70.30154029606965,13,,,,,,2024-12-01,2024-11-03,-4.0,20.860870361328125,17.529163360595703,-3.331707000732422,dualtopo
dualtopo,post_covid,2,ALMIRANTE BROWN,2025-26,0.5,IT50,45.51198712694632,40,,2025-05-11,,,2025-05-11,2025-06-08,2025-05-25,-2.0,41.550750732421875,53.360347747802734,11.80959701538086,dualtopo
dualtopo,post_covid,2,ALMIRANTE BROWN,2025-26,0.9,IT90,59.3327355509796,40,,,,,,2025-06-08,2025-05-25,-2.0,41.550750732421875,53.360347747802734,11.80959701538086,dualtopo
dualtopo,post_covid,2,ALMIRANTE BROWN,2025-26,0.98,IT98,70.30154029606965,40,,,,,,2025-06-08,2025-05-25,-2.0,41.550750732421875,53.360347747802734,11.80959701538086,dualtopo
dualtopo,post_covid,2,AVELLANEDA,2024-25,0.5,IT50,245.84106655843968,13,,,,,,2024-11-24,2024-11-03,-3.0,130.04891967773438,103.0099639892578,-27.038955688476577,dualtopo
